src,dst,weight
6844,8,1
6844,44,1
6844,2343,1
6844,2713,4
6844,3774,1
6844,6844,3
6845,44,1
6845,694,1
6845,1074,1
6845,1964,1
6845,2498,1
6845,2611,1
6845,3283,1
6845,3694,1
6845,4361,1
6845,4524,1
6845,4727,1
6845,5357,1
6845,5405,1
6845,5621,4
6845,6845,1
6846,43,2
6846,44,1
6846,159,1
6846,542,1
6846,818,1
6846,1529,1
6846,1857,3
6846,2368,1
6846,2370,2
6846,3142,1
6846,5273,1
6846,5304,1
6846,5437,3
6847,515,1
6847,913,1
6847,3819,1
6847,4635,1
6847,4838,1
6847,5622,1
6848,74,1
6848,143,2
6848,244,1
6848,336,1
6848,1086,1
6848,1212,1
6848,1763,1
6848,1931,1
6848,3396,1
6848,3521,1
6848,3819,1
6848,5957,1
6849,88,1
6849,632,1
6849,877,3
6849,2332,1
6849,2713,1
6849,3423,2
6849,3441,1
6849,6071,1
6849,6357,1
6849,6804,1
6850,190,8
6850,221,1
6850,867,3
6850,1477,11
6850,1716,1
6850,1849,5
6850,3355,1
6850,3582,4
6850,4402,1
6850,4564,1
6850,5245,1
6850,5264,1
6850,6965,1
6851,43,1
6851,74,1
6851,130,2
6851,138,1
6851,334,1
6851,501,2
6851,4738,1
6852,88,1
6852,165,1
6852,178,1
6852,288,6
6852,424,1
6852,440,1
6852,1343,3
6852,1668,1
6852,1832,3
6852,3516,1
6852,4008,2
6852,4315,1
6852,4376,2
6852,4639,1
6852,5741,1
6853,237,1
6853,282,1
6853,542,1
6853,2193,1
6853,4558,2
6853,5433,1
6854,43,1
6854,641,1
6854,3078,1
6854,3538,1
6854,4428,1
6854,6248,1
6854,6854,1
6854,7123,1
6855,3426,2
6855,4404,1
6855,4870,6
6855,6304,8
6855,6396,12
6855,6855,1
6856,3938,2
6856,4786,1
6856,4913,1
6856,7094,1
6857,43,1
6857,60,1
6857,76,1
6857,88,3
6857,118,1
6857,123,1
6857,132,3
6857,135,1
6857,143,1
6857,184,1
6857,203,1
6857,233,1
6857,236,1
6857,248,1
6857,256,2
6857,262,4
6857,266,1
6857,295,1
6857,300,7
6857,303,4
6857,317,4
6857,372,1
6857,506,1
6857,754,2
6857,849,1
6857,926,1
6857,930,1
6857,1070,1
6857,1085,3
6857,1171,1
6857,1281,2
6857,1312,1
6857,1611,1
6857,1614,1
6857,1737,1
6857,1832,1
6857,1985,1
6857,1991,1
6857,2006,1
6857,2238,1
6857,2268,1
6857,2314,17
6857,2338,1
6857,2571,1
6857,2596,5
6857,2695,1
6857,2808,1
6857,3194,1
6857,3337,1
6857,3362,9
6857,3408,1
6857,3423,1
6857,3770,7
6857,3779,1
6857,3808,4
6857,3933,20
6857,4039,1
6857,4168,1
6857,4248,2
6857,4265,1
6857,4630,1
6857,5073,1
6857,5536,1
6857,5975,1
6857,6128,5
6857,6499,3
6857,6636,1
6857,6716,1
6857,6792,1
6857,6808,1
6857,6857,12
6857,7041,1
6857,7102,2
6857,7214,1
6857,7343,1
6857,7482,1
6857,7590,1
6858,330,1
6858,1622,1
6858,1669,1
6858,2479,1
6858,3043,1
6858,3515,3
6858,4026,1
6858,5252,1
6858,5318,1
6858,6608,1
6858,7423,1
6859,159,1
6859,190,1
6859,264,1
6859,423,1
6859,620,1
6859,4925,1
6859,6535,1
6859,6735,1
6859,6859,5
6859,6992,2
6859,7004,1
6859,7135,4
6859,7399,5
6860,1516,2
6860,2808,3
6860,5268,1
6860,5728,1
6860,6654,1
6860,6860,4
6860,7747,4
6860,7760,1
6861,117,3
6861,1300,1
6861,7437,1
6862,932,2
6862,3620,4
6862,5032,3
6862,6125,1
6862,6491,1
6863,44,1
6863,141,27
6863,142,1
6863,143,6
6863,144,1
6863,159,2
6863,190,2
6863,280,3
6863,538,1
6863,694,3
6863,1616,1
6863,2161,1
6863,2364,10
6863,2923,3
6863,3283,1
6863,3455,1
6863,3513,1
6863,3629,1
6863,4033,1
6863,4080,1
6863,4393,1
6863,4822,1
6863,4867,1
6863,5236,1
6863,5272,2
6863,5367,1
6863,5449,1
6863,5481,1
6863,5592,1
6863,5846,6
6863,5873,1
6863,5908,1
6863,6532,4
6863,6603,1
6863,6863,12
6863,7106,1
6863,7109,1
6863,7166,4
6863,7223,1
6863,7557,2
6863,7708,3
6864,334,1
6864,2901,1
6864,5262,1
6865,144,1
6865,4349,1
6865,6865,6
6866,159,1
6866,1193,10
6866,1336,1
6866,1338,1
6866,1734,1
6866,1842,1
6866,2030,1
6866,2370,1
6866,2773,1
6866,2942,1
6866,3036,1
6866,3045,1
6866,6866,7
6867,43,1
6867,163,1
6867,1283,1
6867,3095,1
6868,322,1
6868,324,1
6868,1614,2
6868,1666,1
6868,2685,1
6868,3859,1
6868,5914,1
6868,6206,1
6868,6221,1
6868,6750,1
6868,6868,1
6868,7054,1
6869,43,1
6869,195,6
6869,220,1
6869,504,1
6869,1369,1
6869,2832,1
6869,6869,1
6869,7460,1
6870,928,1
6870,1328,1
6870,2590,2
6870,4269,1
6870,4425,1
6870,4578,1
6870,6870,1
6870,7103,1
6870,7391,3
6871,110,1
6871,956,1
6871,1253,5
6871,6871,1
6871,6966,2
6872,43,1
6872,110,1
6872,143,1
6872,210,3
6872,440,1
6872,687,2
6872,1098,23
6872,1253,1
6872,1358,1
6872,1931,1
6872,2067,1
6872,2624,1
6872,2635,14
6872,2832,1
6872,2988,6
6872,3453,1
6872,3634,1
6872,3744,8
6872,4171,3
6872,4281,1
6872,4503,1
6872,4957,24
6872,5759,1
6872,5816,1
6872,5893,1
6872,6181,2
6872,6714,1
6872,6872,18
6872,7166,1
6872,7185,2
6872,7808,1
6873,451,2
6873,1849,1
6873,6407,1
6873,6607,1
6874,6874,6
6874,7189,1
6875,43,1
6875,655,1
6875,2121,1
6875,2585,1
6875,3345,1
6875,3861,1
6875,4244,2
6875,4596,1
6875,5383,1
6875,6192,1
6875,6510,1
6875,7567,1
6876,43,1
6876,115,1
6876,143,1
6876,423,1
6876,1724,1
6876,1965,1
6876,2161,1
6876,2409,1
6876,2578,1
6876,3577,1
6876,4434,1
6876,4503,1
6876,6585,1
6877,33,1
6877,1149,1
6877,2290,1
6877,2986,1
6877,4031,1
6877,5510,1
6877,6548,1
6878,606,1
6878,871,1
6879,43,1
6879,135,1
6879,353,1
6879,2554,1
6879,4037,1
6879,6686,1
6879,6879,2
6879,6972,4
6880,2424,1
6880,7075,7
6881,173,1
6881,542,1
6881,1857,1
6881,2368,1
6881,3036,1
6881,3287,2
6881,3352,1
6881,4559,1
6882,2669,1
6882,4370,4
6882,4852,5
6883,2258,1
6883,4254,1
6884,2601,5
6884,5822,1
6884,6840,1
6884,6884,7
6884,7390,3
6885,230,2
6885,6885,2
6887,504,6
6887,762,1
6887,5170,2
6887,5369,1
6887,5629,4
6887,6216,1
6887,6887,8
6888,43,1
6888,141,1
6888,1551,1
6888,2551,1
6888,4532,1
6888,6888,8
6889,190,14
6889,1119,1
6889,6889,1
6890,43,3
6890,88,1
6890,159,1
6890,175,1
6890,1119,1
6890,1972,1
6890,2078,1
6890,2489,2
6890,2982,1
6890,3133,6
6890,4967,1
6890,6086,2
6890,6120,1
6890,6783,3
6890,6890,2
6891,611,1
6891,2522,1
6891,2923,1
6891,3156,1
6892,546,3
6892,2067,3
6892,2389,2
6892,4366,1
6892,4720,2
6892,6892,3
6893,143,1
6893,1819,1
6893,2424,1
6893,5283,1
6893,6893,10
6894,43,1
6894,125,1
6894,147,1
6894,631,2
6894,1742,1
6894,6459,5
6894,6509,2
6894,6549,1
6894,6894,1
6894,7702,1
6894,7716,1
6895,48,1
6895,334,5
6895,480,1
6895,1242,1
6895,4818,1
6895,5172,1
6895,6864,3
6895,6895,3
6896,542,3
6896,616,2
6896,710,1
6896,1677,6
6896,1972,2
6896,3133,4
6896,3642,1
6896,3999,2
6896,5932,1
6896,6896,4
6897,143,1
6897,159,1
6897,209,1
6897,641,1
6897,775,1
6897,2489,1
6897,2748,1
6898,110,1
6898,278,1
6898,391,1
6898,6898,2
6898,7361,2
6899,43,2
6899,88,5
6899,107,1
6899,190,8
6899,300,1
6899,1614,3
6899,1702,1
6899,1947,1
6899,3363,1
6899,3530,2
6899,4434,1
6899,5471,1
6899,6899,2
6900,6900,3
6901,221,7
6901,441,2
6901,499,1
6901,2386,1
6901,2780,1
6901,2788,1
6901,2793,2
6901,3450,1
6901,4383,1
6901,5464,5
6901,5595,1
6901,6145,2
6901,6160,1
6901,6806,1
6901,6901,6
6901,7345,2
6902,505,1
6902,866,5
6902,894,1
6902,899,1
6902,1435,1
6902,1680,1
6902,2700,1
6902,3812,1
6902,4905,1
6902,5367,1
6902,6727,1
6902,6902,6
6903,358,1
6903,494,1
6903,938,21
6903,1622,1
6903,2722,1
6903,3201,1
6903,4063,5
6903,4373,13
6903,6009,1
6903,6213,1
6903,6429,15
6903,6841,2
6903,6903,9
6903,6937,2
6903,6938,7
6903,6940,1
6904,899,1
6904,4370,2
6904,6517,3
6904,6904,5
6904,7299,1
6905,690,1
6905,1857,5
6905,2370,2
6905,3352,1
6905,4832,1
6905,6203,1
6905,6866,1
6905,6905,3
6906,282,1
6906,5025,1
6907,43,1
6907,108,1
6907,194,2
6907,262,5
6907,280,1
6907,304,7
6907,1794,1
6907,1812,1
6907,4906,3
6907,5719,4
6908,5385,4
6908,6385,2
6908,6687,2
6910,43,1
6910,313,1
6910,339,1
6910,1524,1
6910,1549,3
6910,1677,2
6910,2126,1
6910,3119,1
6910,3744,1
6910,3946,1
6910,6326,1
6910,6910,1
6911,2753,3
6911,5411,1
6911,6007,1
6911,6911,2
6912,88,4
6912,316,2
6912,414,1
6912,624,1
6912,1586,1
6912,6912,8
6912,7051,1
6913,43,1
6913,80,1
6913,88,2
6913,140,1
6913,141,1
6913,143,8
6913,190,2
6913,280,1
6913,360,1
6913,389,2
6913,634,4
6913,859,1
6913,1061,1
6913,1253,1
6913,1279,1
6913,1421,7
6913,1458,1
6913,1496,1
6913,1525,2
6913,1677,1
6913,1849,1
6913,2005,1
6913,2124,1
6913,2433,1
6913,2578,2
6913,2738,2
6913,2773,1
6913,3537,1
6913,4315,2
6913,4473,5
6913,4509,1
6913,4775,1
6913,4841,1
6913,4889,2
6913,4969,1
6913,5315,1
6913,5521,1
6913,5693,1
6913,5800,1
6913,6004,1
6913,6244,1
6913,6294,1
6913,6643,1
6913,6913,3
6913,7134,1
6913,7609,1
6913,7658,2
6914,144,1
6914,305,12
6914,1864,1
6914,3652,1
6914,5426,3
6914,5959,7
6914,6121,2
6914,6914,4
6915,143,1
6915,1393,1
6915,3374,2
6915,5800,1
6915,7762,1
6916,143,1
6916,211,8
6916,2347,2
6916,2489,1
6916,2804,1
6916,4680,1
6916,4827,2
6916,5494,3
6916,6726,2
6916,6916,10
6916,7650,3
6917,3196,3
6918,4585,2
6918,6264,2
6918,6586,5
6918,6918,1
6919,631,1
6919,1685,1
6919,1839,1
6919,2651,1
6919,2798,1
6919,3037,1
6919,4220,1
6919,5561,1
6919,6841,1
6919,6903,1
6919,6930,1
6919,6940,4
6920,323,1
6920,353,1
6920,1352,2
6920,2024,1
6920,2851,1
6920,3017,1
6920,3258,3
6920,3338,2
6920,3456,2
6920,4037,1
6920,4815,2
6920,5934,1
6920,5978,2
6920,6195,1
6920,6255,1
6920,6920,2
6920,7500,1
6920,7734,2
6921,339,1
6921,399,1
6921,542,1
6921,1156,1
6921,2124,1
6921,4683,1
6922,259,1
6922,1952,1
6922,2237,1
6922,2365,1
6922,3736,1
6922,4061,1
6922,5344,1
6922,6496,1
6922,7627,3
6923,117,3
6923,5667,1
6924,294,1
6924,1184,1
6924,1365,1
6924,2203,1
6924,3430,1
6924,3635,3
6924,3904,1
6924,5463,1
6924,7837,1
6925,480,1
6925,3846,2
6926,120,1
6926,150,1
6926,256,1
6926,323,1
6926,497,1
6926,1163,1
6926,1784,1
6926,7097,1
6927,460,1
6927,2519,1
6928,2467,3
6928,6195,1
6928,6928,1
6929,1670,1
6929,2601,1
6929,6929,1
6929,6930,1
6929,6931,2
6929,6935,2
6929,6936,69
6929,6991,12
6930,6929,67
6930,6931,4
6930,6936,13
6930,6939,2
6930,6991,4
6931,631,1
6931,6929,7
6931,6930,31
6931,6936,1
6931,6939,54
6932,1622,1
6932,4373,12
6932,6213,1
6932,6429,1
6932,6438,1
6932,6932,7
6932,6933,12
6932,6934,1
6932,6937,6
6932,6938,1
6933,998,1
6933,4220,2
6933,4373,9
6933,6932,20
6933,6933,6
6933,6935,1
6933,6937,1
6934,832,1
6934,938,1
6934,998,13
6934,2651,3
6934,2949,1
6934,3266,1
6934,3809,1
6934,3994,1
6934,4220,2
6934,5421,1
6934,6932,2
6934,6934,2
6934,6936,1
6935,3090,1
6935,4686,3
6935,5927,1
6935,6079,1
6935,6438,1
6935,6554,1
6935,6929,2
6935,6931,18
6935,6934,1
6935,6936,1
6935,6939,3
6935,6991,5
6936,6929,1
6936,6930,1
6936,6935,15
6936,6936,1
6936,6939,1
6936,6991,69
6936,7773,1
6937,938,3
6937,1622,1
6937,4373,9
6937,6170,1
6937,6429,10
6937,6903,6
6937,6932,2
6937,6933,1
6937,6937,4
6937,6938,6
6938,938,6
6938,1622,1
6938,4373,6
6938,5421,1
6938,5561,2
6938,6429,4
6938,6903,17
6938,6937,2
6938,6938,3
6939,6929,12
6939,6930,49
6939,6936,1
6939,6940,1
6939,6991,2
6940,631,1
6940,938,1
6940,6841,1
6940,6919,2
6940,6934,1
6940,7352,3
6940,7378,1
6941,3334,14
6941,3883,2
6942,5990,3
6942,6582,3
6942,6777,1
6942,6942,4
6943,2454,2
6943,2951,1
6943,3709,2
6943,6681,9
6943,6943,4
6944,259,1
6944,282,1
6944,305,1
6944,1115,1
6944,2251,1
6944,7785,1
6945,1558,1
6945,4453,1
6945,6945,1
6946,142,1
6946,522,1
6946,761,9
6946,6946,2
6947,43,1
6947,190,7
6947,198,4
6947,358,6
6947,2424,1
6947,2659,1
6947,4286,5
6947,5071,6
6947,5200,1
6947,5482,2
6947,6345,1
6947,6947,1
6948,379,1
6948,610,1
6948,689,1
6948,769,1
6948,1622,1
6948,1819,1
6948,2571,1
6948,6652,1
6949,113,1
6949,5436,2
6950,147,1
6950,368,1
6950,590,1
6950,1741,1
6950,1871,1
6950,2583,1
6950,3350,1
6950,4136,2
6951,136,1
6951,310,1
6951,2554,3
6951,3405,4
6951,5697,2
6951,7170,3
6951,7227,7
6952,136,1
6952,141,1
6952,3807,3
6952,4629,1
6952,6128,1
6952,7590,2
6953,280,1
6953,656,5
6953,3282,1
6953,3537,1
6953,4604,1
6953,6167,2
6953,6599,2
6953,6611,4
6953,6953,16
6953,7489,1
6954,159,1
6954,525,1
6954,837,1
6954,877,1
6954,888,1
6954,1638,1
6954,6954,5
6954,7212,2
6954,7722,1
6955,44,1
6955,74,1
6955,142,1
6955,1106,1
6955,1497,1
6955,2793,1
6955,4383,1
6955,4576,1
6955,5497,1
6955,6955,1
6955,7265,1
6955,7468,1
6955,7521,1
6955,7628,4
6956,320,2
6956,2146,4
6956,3548,2
6956,5643,2
6957,43,1
6957,88,1
6957,170,1
6957,221,1
6957,313,1
6957,486,1
6957,1922,1
6957,6705,1
6958,190,3
6958,351,1
6958,753,13
6958,1092,8
6958,1477,1
6958,1716,9
6958,1849,2
6958,2241,1
6958,2590,1
6958,5509,1
6958,6667,1
6958,6958,14
6958,7367,1
6959,11,1
6959,179,1
6959,334,11
6959,691,1
6959,6959,1
6959,7290,1
6960,291,10
6960,464,1
6960,722,2
6960,7019,1
6961,749,2
6961,1446,1
6961,1672,1
6961,1893,1
6961,1944,1
6961,2061,1
6961,3355,1
6961,4542,1
6961,4790,2
6961,5133,2
6962,113,1
6962,133,1
6962,6962,6
6963,746,2
6963,1093,1
6963,1497,3
6963,2618,2
6963,3395,1
6964,3577,1
6964,4315,1
6964,6633,1
6964,6964,1
6964,6979,1
6964,7019,1
6964,7410,4
6964,7411,1
6965,301,1
6965,867,2
6965,1849,2
6965,3582,1
6965,5264,1
6965,5462,4
6966,110,1
6966,334,1
6966,1253,3
6966,1767,1
6966,2551,1
6966,2949,1
6966,6966,1
6967,2944,1
6967,3199,1
6967,3244,6
6968,43,1
6968,171,1
6968,221,2
6968,493,1
6968,547,1
6968,2782,2
6968,3347,1
6968,4617,1
6968,5971,1
6968,7088,1
6968,7632,1
6969,175,1
6969,1350,1
6969,2067,1
6969,2085,1
6969,6771,1
6970,193,1
6970,206,2
6970,250,1
6970,428,1
6970,573,3
6970,890,1
6970,1017,1
6970,1085,1
6970,1621,3
6970,2803,2
6970,3488,3
6970,3548,1
6970,3576,3
6970,3724,3
6970,5174,4
6970,5519,9
6970,6220,1
6970,6703,5
6970,6810,1
6970,6970,10
6970,7221,7
6970,7551,1
6971,694,9
6971,3713,1
6971,6971,2
6972,184,1
6972,309,2
6972,310,1
6972,353,2
6972,4037,1
6972,6879,5
6972,6972,1
6973,117,1
6973,130,1
6973,285,1
6973,709,1
6973,2795,1
6973,7190,1
6974,44,1
6974,225,10
6974,337,1
6974,509,1
6974,634,1
6974,2976,1
6974,3569,1
6974,3769,1
6974,3776,1
6974,3827,1
6974,4286,1
6974,5505,1
6974,5781,1
6974,6736,1
6974,6779,1
6974,6819,1
6974,6974,12
6975,230,1
6975,2099,1
6975,2513,1
6975,3056,1
6975,3710,2
6975,3895,1
6975,4435,1
6975,4706,1
6975,4777,1
6975,6487,1
6975,6975,1
6975,7090,2
6975,7688,1
6976,43,1
6976,44,3
6976,119,1
6976,198,1
6976,272,1
6976,353,1
6976,1052,1
6976,1368,1
6976,2099,1
6976,2449,1
6976,2489,2
6976,2773,1
6976,3001,1
6976,3340,1
6976,3743,1
6976,3769,1
6976,3846,1
6976,4184,1
6976,4636,1
6976,5117,1
6976,5520,1
6976,5612,1
6976,6608,1
6976,6611,1
6976,6658,1
6976,6725,3
6976,6976,3
6976,6984,1
6976,7141,1
6976,7294,1
6977,88,1
6977,309,1
6977,353,2
6977,6445,1
6977,6502,1
6977,6651,3
6977,6977,1
6978,349,1
6978,838,1
6978,3312,1
6978,5050,1
6978,6521,1
6978,7707,2
6979,43,1
6979,44,1
6979,102,1
6979,115,1
6979,137,2
6979,143,3
6979,221,1
6979,334,1
6979,353,1
6979,399,1
6979,517,1
6979,521,1
6979,621,1
6979,630,1
6979,634,4
6979,769,1
6979,880,1
6979,1062,1
6979,1196,1
6979,1294,1
6979,1361,3
6979,1421,1
6979,1425,1
6979,1793,3
6979,1828,1
6979,2005,2
6979,2097,4
6979,2152,1
6979,2161,2
6979,2940,2
6979,2944,1
6979,2956,1
6979,3142,1
6979,3175,1
6979,3349,1
6979,3417,1
6979,3571,1
6979,3577,11
6979,3670,5
6979,4462,1
6979,5173,1
6979,5590,6
6979,5679,1
6979,5761,1
6979,5882,1
6979,6324,1
6979,6374,1
6979,6439,1
6979,6585,14
6979,6633,2
6979,6775,1
6979,6964,1
6979,6979,24
6979,7409,1
6979,7411,1
6979,7589,2
6980,147,1
6980,177,1
6980,300,1
6980,1245,1
6980,3978,1
6980,6110,1
6981,4370,1
6981,6517,2
6981,6904,7
6981,7174,1
6981,7299,2
6982,18,1
6982,88,1
6982,89,2
6982,676,1
6982,691,1
6982,1026,1
6982,1032,1
6982,1439,1
6982,1442,1
6982,1444,1
6982,1674,1
6982,1827,1
6982,2105,1
6982,2567,1
6982,2681,1
6982,2773,1
6982,3018,2
6982,4572,1
6982,5304,1
6982,6424,1
6983,44,15
6983,110,1
6983,141,1
6983,143,2
6983,190,1
6983,265,1
6983,280,2
6983,324,1
6983,546,1
6983,554,5
6983,603,1
6983,656,1
6983,897,1
6983,1694,1
6983,1902,1
6983,1931,1
6983,1965,1
6983,2196,1
6983,2364,1
6983,2633,1
6983,3187,1
6983,3513,2
6983,4261,2
6983,4706,7
6983,4818,18
6983,4969,1
6983,5987,1
6983,6013,1
6983,6177,2
6983,6706,1
6983,6983,7
6983,6990,2
6983,7184,1
6983,7532,1
6984,480,1
6984,632,1
6984,1352,2
6984,2513,1
6984,2578,1
6984,2889,1
6984,3336,1
6984,6635,1
6984,6725,3
6984,6926,1
6984,6976,1
6984,7141,1
6985,4059,1
6985,6985,1
6986,88,1
6986,413,1
6986,884,1
6986,1832,1
6986,5227,1
6986,6986,1
6987,44,1
6987,143,3
6987,1421,1
6987,1496,1
6987,2231,1
6987,4315,1
6987,6306,2
6988,43,2
6988,44,1
6988,48,1
6988,88,3
6988,97,1
6988,100,1
6988,110,3
6988,130,1
6988,141,1
6988,143,2
6988,163,1
6988,196,1
6988,203,1
6988,209,1
6988,346,1
6988,427,1
6988,428,3
6988,727,2
6988,769,1
6988,793,1
6988,798,2
6988,848,1
6988,1100,1
6988,1124,22
6988,1151,1
6988,1459,1
6988,1598,1
6988,1616,2
6988,1966,2
6988,1985,1
6988,2077,2
6988,2092,1
6988,2160,1
6988,2264,1
6988,2436,1
6988,2457,1
6988,2490,1
6988,2526,1
6988,2632,3
6988,2633,1
6988,2680,1
6988,2988,1
6988,3355,1
6988,3411,1
6988,3521,1
6988,3769,4
6988,4184,1
6988,4505,4
6988,4798,1
6988,4982,1
6988,5181,1
6988,5306,1
6988,5402,1
6988,5407,1
6988,5641,1
6988,5860,3
6988,5886,1
6988,6336,1
6988,6522,1
6988,6548,1
6988,6561,1
6988,6814,1
6988,6988,15
6988,7004,2
6988,7139,1
6988,7372,9
6988,7769,1
6989,663,1
6989,799,1
6989,847,1
6989,2665,1
6989,3821,1
6989,3885,1
6989,5244,2
6989,5278,3
6989,6989,1
6989,7023,2
6990,43,1
6990,44,4
6990,45,1
6990,132,1
6990,141,2
6990,143,12
6990,144,1
6990,175,2
6990,190,2
6990,272,1
6990,440,1
6990,644,1
6990,655,1
6990,1197,1
6990,1615,1
6990,1965,1
6990,1972,1
6990,2241,1
6990,2439,1
6990,2510,1
6990,2551,1
6990,2773,2
6990,2797,1
6990,3030,1
6990,3043,1
6990,3056,1
6990,3187,1
6990,3513,2
6990,3945,1
6990,4079,1
6990,4202,1
6990,4349,2
6990,4487,1
6990,4706,5
6990,4821,1
6990,4822,1
6990,4855,1
6990,4969,14
6990,5402,1
6990,5481,1
6990,6415,2
6990,6754,1
6990,6976,1
6990,6990,1
6990,7106,1
6990,7294,1
6990,7422,2
6991,4953,1
6991,5279,1
6991,6929,1
6991,6931,5
6991,6935,59
6991,6936,8
6992,683,1
6992,3700,5
6992,3993,1
6992,4925,1
6992,5289,1
6992,5396,1
6992,6493,1
6993,172,1
6993,3688,1
6993,3899,4
6993,4286,1
6993,4778,5
6994,88,1
6994,597,1
6994,712,1
6994,1015,1
6994,1253,1
6994,1602,1
6994,1843,1
6994,2513,1
6994,6364,1
6994,6456,1
6995,100,1
6995,113,1
6995,128,2
6995,129,1
6995,321,1
6995,2992,2
6995,6271,1
6995,6995,2
6997,43,1
6997,110,1
6997,115,1
6997,143,11
6997,308,1
6997,323,1
6997,359,1
6997,389,1
6997,482,1
6997,707,1
6997,991,1
6997,1119,1
6997,1187,1
6997,1433,1
6997,1899,1
6997,1965,5
6997,2436,1
6997,2477,1
6997,2571,1
6997,3162,1
6997,3769,1
6997,4779,1
6997,4905,1
6997,5365,2
6997,5433,5
6997,5852,1
6997,6134,1
6997,6653,1
6997,6913,1
6997,6988,1
6997,6997,18
6997,7225,1
6997,7781,1
6998,1487,4
6998,2940,1
6998,4564,1
6998,5856,1
6998,6715,5
6998,7032,1
6998,7634,1
6999,483,1
6999,655,1
6999,6192,1
6999,6999,3
7000,619,1
7000,2047,1
7000,2075,1
7000,2254,1
7000,2742,1
7000,2981,3
7000,4503,1
7000,5622,19
7000,6013,1
7000,7000,1
7001,413,1
7001,3386,14
7001,3660,1
7001,6158,1
7002,43,2
7002,118,5
7002,300,2
7002,5400,1
7002,6259,1
7002,7008,1
7002,7463,1
7003,190,1
7003,353,1
7003,460,1
7003,2323,1
7003,2572,1
7003,3463,1
7003,3581,1
7003,3944,1
7003,5216,1
7003,7003,1
7004,43,1
7004,44,1
7004,71,1
7004,80,1
7004,88,1
7004,100,1
7004,110,2
7004,113,1
7004,143,3
7004,163,1
7004,165,1
7004,175,1
7004,207,1
7004,210,1
7004,221,1
7004,225,1
7004,231,1
7004,235,1
7004,291,1
7004,332,1
7004,360,1
7004,428,1
7004,572,1
7004,707,1
7004,723,1
7004,811,1
7004,1124,2
7004,1253,1
7004,1451,1
7004,1679,1
7004,1682,1
7004,1686,1
7004,1832,1
7004,1917,1
7004,2028,1
7004,2088,1
7004,2092,1
7004,2221,1
7004,2314,1
7004,2436,1
7004,2571,2
7004,2657,2
7004,2658,1
7004,3006,1
7004,3071,1
7004,3397,1
7004,3700,1
7004,3756,1
7004,3769,3
7004,3945,1
7004,4829,1
7004,5267,1
7004,5768,1
7004,5948,1
7004,6061,1
7004,6111,1
7004,6872,1
7004,6962,1
7004,6988,6
7004,7004,3
7004,7041,1
7004,7090,1
7004,7458,1
7004,7534,1
7004,7732,1
7005,547,4
7005,3925,1
7005,6477,1
7005,7005,3
7005,7340,1
7006,1105,2
7006,1774,1
7006,2451,2
7006,4308,1
7006,4601,1
7006,5816,1
7007,517,1
7007,749,1
7007,2508,1
7007,5341,1
7007,7815,1
7008,3628,1
7008,5000,1
7008,5875,2
7008,6733,2
7008,7008,1
7008,7310,11
7008,7344,1
7008,7349,2
7009,282,1
7009,7009,2
7010,227,1
7010,292,1
7010,1184,1
7010,1235,1
7010,1879,1
7010,2314,1
7010,2766,1
7010,3571,1
7010,7010,1
7011,117,1
7011,172,1
7011,625,1
7011,2223,1
7011,2542,1
7011,3847,1
7011,4113,1
7011,4167,1
7011,7011,11
7011,7364,3
7011,7482,3
7011,7516,3
7012,43,2
7012,262,1
7012,272,1
7012,456,4
7012,5387,2
7012,6300,2
7012,7012,1
7013,252,11
7013,279,1
7013,332,1
7013,334,1
7013,832,8
7013,1324,1
7013,2371,1
7013,2491,2
7013,2773,1
7013,3918,3
7013,7013,4
7014,132,1
7014,209,1
7014,211,1
7014,1828,1
7014,3414,1
7014,3697,8
7014,5059,20
7014,7014,5
7014,7099,1
7015,357,1
7015,599,1
7015,682,1
7015,940,1
7015,1149,1
7015,3854,13
7015,5106,1
7015,5697,1
7015,7015,1
7016,26,1
7016,1893,1
7016,5133,2
7016,7052,2
7017,276,1
7017,301,1
7017,1092,1
7017,1386,3
7017,3229,1
7018,4578,4
7018,5299,1
7018,5501,2
7018,5904,1
7018,6647,2
7018,6674,5
7018,7268,2
7019,43,1
7019,44,1
7019,102,2
7019,115,2
7019,141,3
7019,143,11
7019,185,1
7019,190,1
7019,222,1
7019,291,1
7019,416,1
7019,423,1
7019,480,1
7019,482,2
7019,634,2
7019,647,1
7019,777,1
7019,820,1
7019,870,1
7019,896,1
7019,920,1
7019,1308,1
7019,1361,2
7019,1496,1
7019,1560,1
7019,1717,1
7019,1724,2
7019,1793,1
7019,1813,1
7019,1965,2
7019,2005,1
7019,2029,1
7019,2097,3
7019,2161,1
7019,2766,1
7019,2773,1
7019,2911,1
7019,2940,1
7019,2958,1
7019,3087,1
7019,3349,2
7019,3577,3
7019,3631,1
7019,3670,2
7019,3820,1
7019,3922,1
7019,4079,1
7019,4144,1
7019,4310,1
7019,4503,1
7019,5449,1
7019,5586,1
7019,5761,4
7019,5800,1
7019,5812,1
7019,6149,1
7019,6306,1
7019,6515,1
7019,6543,2
7019,6585,4
7019,6633,2
7019,6746,1
7019,6979,3
7019,7019,4
7019,7048,1
7019,7090,1
7019,7323,1
7019,7410,1
7019,7411,3
7019,7412,1
7020,487,1
7020,660,1
7020,752,7
7020,762,2
7020,877,1
7020,1344,1
7020,2596,1
7020,2719,3
7020,2720,1
7020,2989,3
7020,3367,1
7020,3547,1
7020,4469,1
